time_ms,carrier,transmission,optical_rx,envelope,digital_active_low
22.56,1,1.0,1.0912,0.4802,0
22.565,1,1.0,1.0707,0.501,0
22.57,0,1.0,0.0852,0.4816,0
22.575,0,1.0,0.0313,0.4629,0
22.58,1,1.0,1.0972,0.4612,0
22.585,1,1.0,1.1115,0.483,0
22.59,1,1.0,1.0633,0.5038,0
22.595,0,1.0,0.1144,0.5,0
22.6,0,1.0,0.0802,0.4801,0
22.605,0,1.0,0.0984,0.4613,0
22.61,1,1.0,1.1204,0.4833,0
22.615,1,1.0,1.102,0.5044,0
22.62,0,1.0,0.0108,0.5087,0
22.625,0,1.0,0.1107,0.4893,0
22.63,0,1.0,0.0385,0.4705,0
22.635,1,1.0,1.0746,0.4849,0
22.64,1,1.0,1.082,0.5061,0
22.645,0,1.0,0.0665,0.5179,0
22.65,0,1.0,0.0803,0.4975,0
22.655,0,1.0,0.094,0.4776,0
22.66,1,1.0,1.1348,0.4835,0
22.665,1,1.0,1.08,0.5049,0
22.67,1,1.0,1.0748,0.5254,0
22.675,0,1.0,0.0587,0.5127,0
22.68,0,1.0,0.1124,0.4926,0
22.685,1,1.0,1.0692,0.4816,0
22.69,1,1.0,1.0891,0.5026,0
22.695,1,1.0,1.1079,0.5226,0
22.7,0,1.0,0.0593,0.5182,0
22.705,0,1.0,0.133,0.4982,0
22.71,0,1.0,0.0879,0.4787,0
22.715,1,1.0,1.0977,0.5002,0
22.72,1,1.0,1.1015,0.5205,0
22.725,0,1.0,0.0708,0.5233,0
22.73,0,1.0,0.0837,0.5027,0
22.735,0,1.0,0.0462,0.4829,0
22.74,1,1.0,1.0854,0.4962,0
22.745,1,1.0,1.0515,0.5168,0
22.75,1,1.0,1.077,0.5372,0
22.755,0,1.0,0.0975,0.5162,0
22.76,0,1.0,0.0951,0.4962,0
22.765,1,1.0,1.1311,0.4933,0
22.77,1,1.0,1.091,0.5139,0
22.775,1,1.0,1.0934,0.5337,0
22.78,0,1.0,0.097,0.5205,0
22.785,0,1.0,0.0479,0.5007,0
22.79,1,1.0,1.1014,0.4897,0
22.795,1,1.0,1.1116,0.5101,0
22.8,1,1.0,1.0955,0.531,0
22.805,0,1.0,0.1129,0.5263,0
22.81,0,1.0,0.0093,0.5062,0
22.815,0,1.0,0.0948,0.4864,0
22.82,1,1.0,1.0694,0.5067,0
22.825,1,1.0,1.0716,0.5264,0
22.83,0,1.0,0.0862,0.5294,0
22.835,0,1.0,0.0621,0.5092,0
22.84,0,1.0,0.0798,0.4888,0
22.845,1,1.0,1.077,0.4929,0
22.85,1,1.0,1.1066,0.5129,0
22.855,1,1.0,1.0446,0.5325,0
22.86,0,1.0,0.1115,0.5112,0
22.865,0,1.0,0.1011,0.4912,0
22.87,1,1.0,1.0544,0.4878,0
22.875,1,1.0,1.1156,0.5085,0
22.88,1,1.0,1.1138,0.529,0
22.885,0,1.0,0.0868,0.5163,0
22.89,0,1.0,0.1077,0.4964,0
22.895,1,1.0,1.1068,0.4854,0
22.9,1,1.0,1.0919,0.5061,0
22.905,1,1.0,1.0688,0.526,0
22.91,0,1.0,0.0481,0.5207,0
22.915,0,1.0,0.1533,0.5006,0
22.92,0,1.0,0.0776,0.4808,0
22.925,1,1.0,1.0649,0.4944,0
22.93,1,1.0,1.0513,0.515,0
22.935,0,1.0,0.0143,0.5268,0
22.94,0,1.0,0.0525,0.5066,0
22.945,0,1.0,0.0724,0.4867,0
22.95,1,1.0,1.0891,0.4915,0
22.955,1,1.0,1.085,0.5122,0
22.96,1,1.0,1.1212,0.5321,0
22.965,0,1.0,0.0728,0.511,0
22.97,0,1.0,0.0753,0.4908,0
22.975,1,1.0,1.0342,0.4877,0
22.98,1,1.0,1.0421,0.5089,0
22.985,1,1.0,1.0902,0.5289,0
22.99,0,1.0,0.0786,0.5158,0
22.995,0,1.0,0.0627,0.4958,0
23.0,0,1.0,0.0422,0.4768,0
23.005,1,1.0,1.1005,0.4978,0
23.01,1,1.0,1.0536,0.5171,0
23.015,0,1.0,0.0842,0.5204,0
23.02,0,1.0,0.1613,0.5006,0
23.025,0,1.0,0.116,0.4812,0
23.03,0,1.0,0.0654,0.4624,0
23.035,0,1.0,0.0835,0.4443,0
23.04,0,1.0,0.1017,0.4266,0
23.045,0,1.0,0.0865,0.4103,0
23.05,0,1.0,0.0589,0.3945,0
23.055,0,1.0,0.0839,0.3791,0
23.06,0,1.0,0.14,0.3646,0
23.065,0,1.0,0.0974,0.3503,0
23.07,0,1.0,0.067,0.3369,0
23.075,0,1.0,0.0882,0.3241,0
23.08,0,1.0,0.102,0.3114,0
23.085,0,1.0,0.1096,0.2995,0
23.09,0,1.0,0.0753,0.2876,0
23.095,0,1.0,0.0988,0.2764,0
23.1,0,1.0,0.1393,0.2661,0
23.105,0,1.0,0.0504,0.256,0
23.11,0,1.0,0.0986,0.246,0
23.115,0,1.0,0.1173,0.2375,0
23.12,0,1.0,0.066,0.2289,0
23.125,0,1.0,0.1063,0.2202,0
23.13,0,1.0,0.0102,0.2123,0
23.135,0,1.0,0.0819,0.2038,0
23.14,0,1.0,0.0941,0.1968,0
23.145,0,1.0,0.0919,0.1896,0
23.15,0,1.0,0.1002,0.1828,0
23.155,0,1.0,0.0627,0.1761,0
23.16,0,1.0,0.0503,0.1701,0
23.165,0,1.0,0.0659,0.1639,0
23.17,0,1.0,0.0736,0.1583,0
23.175,0,1.0,0.063,0.153,0
23.18,0,1.0,0.1154,0.1478,0
23.185,0,1.0,0.1227,0.1425,0
23.19,0,1.0,0.0574,0.1372,1
23.195,0,1.0,0.1004,0.1325,1
23.2,0,1.0,0.0977,0.1279,1
23.205,0,1.0,0.1139,0.1234,1
23.21,0,1.0,0.0901,0.1193,1
23.215,0,1.0,0.0608,0.1155,1
23.22,0,1.0,0.0505,0.1115,1
23.225,0,1.0,0.0685,0.1079,1
23.23,0,1.0,0.0963,0.1046,1
23.235,0,1.0,0.0856,0.1011,1
23.24,0,1.0,0.0906,0.0983,1
23.245,0,1.0,0.0346,0.0953,1
23.25,0,1.0,0.1332,0.0928,1
23.255,0,1.0,0.0874,0.0901,1
23.26,0,1.0,0.1027,0.0872,1
23.265,0,1.0,0.0635,0.0843,1
23.27,0,1.0,0.1033,0.0815,1
23.275,0,1.0,0.1041,0.0791,1
23.28,0,1.0,0.0823,0.0771,1
23.285,0,1.0,0.065,0.0748,1
23.29,0,1.0,0.1224,0.0724,1
23.295,0,1.0,0.0491,0.0705,1
23.3,0,1.0,0.0666,0.0684,1
23.305,0,1.0,-0.0058,0.0669,1
23.31,0,1.0,0.0426,0.0653,1
23.315,0,1.0,0.0828,0.0634,1
23.32,0,1.0,0.0716,0.0615,1
23.325,0,1.0,0.108,0.0601,1
23.33,0,1.0,0.103,0.0587,1
23.335,0,1.0,0.0479,0.0572,1
23.34,0,1.0,0.0754,0.0557,1
23.345,0,1.0,0.0901,0.0544,1
23.35,0,1.0,0.0587,0.0529,1
23.355,0,1.0,0.0553,0.0516,1
23.36,0,1.0,0.0848,0.0503,1
23.365,0,1.0,0.109,0.049,1
23.37,0,1.0,0.0824,0.0474,1
23.375,0,1.0,0.1032,0.0464,1
23.38,0,1.0,0.0801,0.0455,1
23.385,0,1.0,0.1164,0.0444,1
23.39,0,1.0,0.0773,0.0433,1
23.395,0,1.0,0.0399,0.0424,1
23.4,0,1.0,0.0657,0.0416,1
23.405,0,1.0,0.0687,0.0405,1
23.41,0,1.0,0.0849,0.0396,1
23.415,0,1.0,0.1001,0.0387,1
23.42,0,1.0,0.0527,0.0382,1
23.425,0,1.0,0.101,0.0374,1
23.43,0,1.0,0.0932,0.0368,1
23.435,0,1.0,0.0733,0.0358,1
23.44,0,1.0,0.1227,0.0353,1
23.445,0,1.0,0.1143,0.035,1
23.45,0,1.0,0.0913,0.0346,1
23.455,0,1.0,0.104,0.034,1
23.46,0,1.0,0.0945,0.0336,1
23.465,0,1.0,0.0998,0.033,1
23.47,0,1.0,0.0906,0.0322,1
23.475,0,1.0,0.0762,0.0319,1
23.48,0,1.0,0.1,0.0314,1
23.485,0,1.0,0.0921,0.0309,1
23.49,0,1.0,0.0946,0.0302,1
23.495,0,1.0,0.1096,0.0299,1
23.5,0,1.0,0.1278,0.0293,1
23.505,0,1.0,0.0766,0.0286,1
23.51,0,1.0,0.0988,0.0279,1
23.515,0,1.0,0.0804,0.0274,1
23.52,0,1.0,0.0696,0.0272,1
23.525,0,1.0,0.0824,0.0265,1
23.53,0,1.0,0.1264,0.0269,1
23.535,0,1.0,0.1138,0.0267,1
23.54,0,1.0,0.0898,0.0266,1
23.545,0,1.0,0.1212,0.0264,1
23.55,0,1.0,0.0876,0.0258,1
23.555,0,1.0,0.0847,0.0252,1
23.56,0,1.0,0.0885,0.025,1
23.565,0,1.0,0.0586,0.0245,1
23.57,0,1.0,0.0541,0.0243,1
23.575,0,1.0,0.0882,0.0238,1
23.58,0,1.0,0.0903,0.0235,1
23.585,0,1.0,0.0287,0.0236,1
23.59,0,1.0,0.0649,0.0234,1
23.595,0,1.0,0.0826,0.0229,1
23.6,0,1.0,0.0914,0.0228,1
23.605,0,1.0,0.1036,0.0224,1
23.61,0,1.0,0.1013,0.0223,1
23.615,0,1.0,0.0597,0.0221,1
23.62,0,1.0,0.0959,0.0222,1
23.625,0,1.0,0.0644,0.0224,1
23.63,0,1.0,0.1097,0.0224,1
23.635,1,1.0,1.0848,0.054,1
23.64,1,1.0,1.0798,0.0921,1
23.645,0,1.0,0.0532,0.1202,1
23.65,0,1.0,0.072,0.1162,1
23.655,0,1.0,0.0586,0.112,1
23.66,1,1.0,1.0585,0.1319,1
23.665,1,1.0,1.0766,0.1671,1
23.67,1,1.0,1.0389,0.2004,1
23.675,0,1.0,0.1091,0.2007,1
23.68,0,1.0,0.0686,0.1928,1
23.685,1,1.0,1.1225,0.1941,1
23.69,1,1.0,1.0703,0.2265,0
23.695,1,1.0,1.0887,0.258,0
23.7,0,1.0,0.092,0.2635,0
23.705,0,1.0,0.1247,0.2536,0
23.71,0,1.0,0.0711,0.2446,0
23.715,1,1.0,1.0911,0.2754,0
23.72,1,1.0,1.1154,0.3066,0
23.725,0,1.0,0.0896,0.3184,0
23.73,0,1.0,0.0824,0.3062,0
23.735,0,1.0,0.0678,0.2945,0
23.74,1,1.0,1.1064,0.3153,0
23.745,1,1.0,1.0949,0.3433,0
23.75,1,1.0,1.0796,0.3702,0
23.755,0,1.0,0.1184,0.3564,0
23.76,0,1.0,0.0669,0.3433,0
23.765,1,1.0,1.0716,0.3457,0
23.77,1,1.0,1.0902,0.373,0
23.775,1,1.0,1.0374,0.3981,0
23.78,0,1.0,0.0872,0.3903,0
23.785,0,1.0,0.072,0.3751,0
23.79,1,1.0,1.0456,0.3685,0
23.795,1,1.0,1.1064,0.394,0
23.8,1,1.0,1.0834,0.4185,0
23.805,0,1.0,0.0569,0.4182,0
23.81,0,1.0,0.0964,0.4017,0
23.815,0,1.0,0.0351,0.3866,0
23.82,1,1.0,1.0286,0.4115,0
23.825,1,1.0,1.1114,0.4353,0
23.83,0,1.0,0.0879,0.442,0
23.835,0,1.0,0.1055,0.425,0
23.84,0,1.0,0.0845,0.4084,0
23.845,1,1.0,1.0635,0.4161,0
23.85,1,1.0,1.0642,0.4394,0
23.855,1,1.0,1.1001,0.4625,0
23.86,0,1.0,0.0759,0.4444,0
23.865,0,1.0,0.1015,0.4274,0
23.87,1,1.0,1.0485,0.4264,0
23.875,1,1.0,1.0705,0.4498,0
23.88,1,1.0,1.1033,0.4729,0
23.885,0,1.0,0.1053,0.4621,0
23.89,0,1.0,0.0858,0.4438,0
23.895,1,1.0,1.0806,0.4348,0
23.9,1,1.0,1.109,0.4584,0
23.905,1,1.0,1.1056,0.4806,0
23.91,0,1.0,0.0764,0.4769,0
23.915,0,1.0,0.0909,0.4584,0
23.92,0,1.0,0.0524,0.4409,0
23.925,1,1.0,1.1333,0.4558,0
23.93,1,1.0,1.0929,0.478,0
23.935,0,1.0,0.1078,0.4908,0
23.94,0,1.0,0.087,0.4712,0
23.945,0,1.0,0.1098,0.4527,0
23.95,1,1.0,1.0852,0.459,0
23.955,1,1.0,1.0486,0.4803,0
23.96,1,1.0,1.1341,0.5018,0
23.965,0,1.0,0.0937,0.4818,0
23.97,0,1.0,0.0781,0.4633,0
23.975,1,1.0,1.1,0.4614,0
23.98,1,1.0,1.1183,0.4833,0
23.985,1,1.0,1.065,0.5046,0
23.99,0,1.0,0.071,0.4929,0
23.995,0,1.0,0.0737,0.4735,0
